comm_id,from_suspect_id,to_suspect_id,comm_type,comm_date,comm_time,duration_seconds,is_encrypted,relevance_score,analyzed
COMM-0005713,VD-000028,VD-000532,WhatsApp,2025-01-31,13:40,827.0,True,5,False
COMM-0005714,VD-000953,VD-000770,Persönlicher Kontakt,2024-11-07,14:10,2668.0,True,7,False
COMM-0005715,VD-000415,VD-000270,WhatsApp,2024-10-03,06:58,205.0,False,5,False
COMM-0005716,VD-000846,VD-000993,Telegram,2024-04-19,08:34,1190.0,False,8,True
COMM-0005717,VD-000670,VD-000371,E-Mail,2025-01-05,11:18,1885.0,True,3,True
COMM-0005718,VD-000295,VD-000287,Telefonat,2025-05-21,01:54,2180.0,True,10,False
COMM-0005719,VD-000926,VD-000476,Signal,2024-08-16,01:09,,True,1,True
COMM-0005720,VD-000489,VD-000397,Telefonat,2024-11-09,07:50,2321.0,False,9,False
COMM-0005721,VD-000845,VD-000980,Brief,2023-07-30,07:24,1950.0,False,8,True
COMM-0005722,VD-000627,VD-000686,Brief,2023-10-29,14:15,,False,9,True
COMM-0005723,VD-000466,VD-000987,Telefonat,2024-10-10,16:22,830.0,False,2,False
COMM-0005724,VD-000188,VD-000270,Telegram,2024-03-29,19:08,1048.0,False,4,True
COMM-0005725,VD-000711,VD-000634,WhatsApp,2024-09-26,15:00,,False,9,True
COMM-0005726,VD-000939,VD-000456,Social Media,2024-04-06,19:58,,True,5,False
COMM-0005727,VD-000114,VD-000922,E-Mail,2023-03-09,15:08,,True,8,True
COMM-0005728,VD-000437,VD-000257,Social Media,2023-07-13,07:40,,True,1,True
COMM-0005729,VD-000890,VD-000860,Telegram,2025-08-18,03:29,1500.0,True,4,True
COMM-0005730,VD-000631,VD-000343,Brief,2025-03-29,11:43,,False,9,False
COMM-0005731,VD-000711,VD-000623,Telefonat,2025-03-16,00:52,,True,2,True
COMM-0005732,VD-000066,VD-000104,Social Media,2025-09-22,07:50,1498.0,True,2,False
COMM-0005733,VD-000777,VD-000179,Telegram,2025-07-21,22:23,3254.0,True,1,True
COMM-0005734,VD-000095,VD-000850,Brief,2024-11-09,09:46,185.0,True,7,False
COMM-0005735,VD-000585,VD-000799,Telefonat,2024-06-16,23:36,687.0,True,10,True
COMM-0005736,VD-000058,VD-000037,Telefonat,2023-10-01,20:23,,False,7,False
COMM-0005737,VD-000421,VD-000180,Brief,2025-08-09,01:51,1249.0,False,9,False
COMM-0005738,VD-000580,VD-000896,E-Mail,2025-05-07,23:50,,True,1,True
COMM-0005739,VD-000596,VD-000702,Telefonat,2024-08-14,08:35,591.0,False,9,False
COMM-0005740,VD-000183,VD-000391,Persönlicher Kontakt,2025-11-01,15:20,,True,6,False
COMM-0005741,VD-000479,VD-000260,Brief,2024-06-22,08:37,,False,10,False
COMM-0005742,VD-000361,VD-000888,SMS,2023-03-07,08:30,580.0,False,2,True
COMM-0005743,VD-000950,VD-000812,Social Media,2024-04-29,12:52,1097.0,False,2,False
COMM-0005744,VD-000820,VD-000238,Social Media,2025-01-10,00:32,203.0,False,2,False
COMM-0005745,VD-000772,VD-000451,WhatsApp,2025-01-12,13:36,3530.0,True,9,True
COMM-0005746,VD-000704,VD-000726,Social Media,2023-06-28,12:00,2021.0,True,4,False
COMM-0005747,VD-000018,VD-000295,Brief,2023-09-18,21:29,,True,10,False
COMM-0005748,VD-000708,VD-000760,Brief,2024-12-10,19:59,776.0,False,6,False
COMM-0005749,VD-000619,VD-000909,Social Media,2024-05-01,10:27,,True,4,True
COMM-0005750,VD-000390,VD-000265,E-Mail,2023-10-31,12:34,72.0,False,3,True
COMM-0005751,VD-000284,VD-000253,Telegram,2023-08-28,16:00,1390.0,False,6,True
COMM-0005752,VD-000424,VD-000338,Social Media,2024-11-04,09:14,2934.0,False,2,True
COMM-0005753,VD-000335,VD-000318,Telefonat,2025-01-07,17:51,2987.0,False,8,False
COMM-0005754,VD-000586,VD-000631,Telefonat,2025-01-02,05:29,,True,5,False
COMM-0005755,VD-000145,VD-000160,Signal,2025-03-17,18:41,,True,5,False
COMM-0005756,VD-000332,VD-000338,SMS,2023-06-26,06:17,3550.0,False,2,True
COMM-0005757,VD-000426,VD-000083,Brief,2025-09-21,15:38,2695.0,True,1,True
COMM-0005758,VD-000350,VD-000944,E-Mail,2023-10-13,04:56,,False,5,False
COMM-0005759,VD-000425,VD-000854,Telegram,2025-11-09,18:09,1323.0,False,5,False
COMM-0005760,VD-000798,VD-000049,Telefonat,2025-05-01,02:20,2236.0,True,6,False
COMM-0005761,VD-000824,VD-000027,Telefonat,2025-05-11,15:37,,False,10,False
COMM-0005762,VD-000455,VD-000965,Social Media,2025-01-02,05:53,456.0,True,4,False
COMM-0005763,VD-000424,VD-000712,Social Media,2023-06-24,10:12,606.0,True,9,True
COMM-0005764,VD-000258,VD-000123,Persönlicher Kontakt,2023-07-18,16:32,1497.0,True,8,False
COMM-0005765,VD-000769,VD-000418,Brief,2024-03-20,05:52,1308.0,True,2,False
COMM-0005766,VD-000077,VD-000993,WhatsApp,2023-11-16,02:04,,False,1,True
COMM-0005767,VD-000623,VD-000086,Telefonat,2024-05-02,02:15,2798.0,True,5,False
COMM-0005768,VD-000783,VD-000061,E-Mail,2025-06-13,22:40,,True,5,False
COMM-0005769,VD-000735,VD-000138,WhatsApp,2023-12-01,13:35,2549.0,True,1,False
COMM-0005770,VD-000340,VD-000383,WhatsApp,2024-12-27,20:30,2788.0,False,9,False
COMM-0005771,VD-000005,VD-000328,Persönlicher Kontakt,2024-04-13,16:32,,True,7,True
COMM-0005772,VD-000905,VD-000681,Telegram,2023-07-20,12:45,2300.0,True,1,True
COMM-0005773,VD-000766,VD-000786,Brief,2025-04-18,17:10,616.0,False,4,False
COMM-0005774,VD-000446,VD-000959,Brief,2024-03-07,09:53,,False,7,False
COMM-0005775,VD-000875,VD-000192,E-Mail,2023-08-12,11:02,2202.0,False,5,False
COMM-0005776,VD-000255,VD-000680,Telegram,2025-07-16,09:43,1179.0,True,2,True
COMM-0005777,VD-000494,VD-000127,Brief,2025-03-24,00:06,2589.0,True,7,False
COMM-0005778,VD-000848,VD-000395,Telefonat,2025-02-14,21:37,2066.0,True,10,True
COMM-0005779,VD-000263,VD-000679,Brief,2023-07-14,00:26,2103.0,True,10,True
COMM-0005780,VD-000137,VD-000043,WhatsApp,2024-03-23,14:16,1390.0,True,10,False
COMM-0005781,VD-000699,VD-000261,Persönlicher Kontakt,2023-10-10,12:28,3470.0,True,3,False
COMM-0005782,VD-000279,VD-000123,Social Media,2025-10-15,06:46,1487.0,False,4,False
COMM-0005783,VD-000005,VD-000594,Social Media,2025-08-06,03:01,2506.0,True,10,False
COMM-0005784,VD-000130,VD-000536,Telefonat,2023-08-18,19:46,,False,2,False
COMM-0005785,VD-000985,VD-000254,Signal,2024-01-07,07:43,3489.0,True,10,False
COMM-0005786,VD-000323,VD-000840,E-Mail,2024-09-25,11:50,,True,9,False
COMM-0005787,VD-000909,VD-000763,WhatsApp,2025-10-05,23:56,2821.0,False,8,False
COMM-0005788,VD-000970,VD-000548,E-Mail,2024-02-11,09:22,,True,8,True
COMM-0005789,VD-000602,VD-000496,E-Mail,2024-10-24,17:34,2960.0,True,3,True
COMM-0005790,VD-000322,VD-000144,Brief,2025-01-26,07:26,,False,7,True
COMM-0005791,VD-000733,VD-000932,Signal,2024-11-24,18:07,2265.0,False,1,False
COMM-0005792,VD-000687,VD-000463,Telefonat,2023-11-28,09:22,3232.0,False,10,True
COMM-0005793,VD-000787,VD-000234,Persönlicher Kontakt,2025-04-27,00:49,186.0,False,8,False
COMM-0005794,VD-000520,VD-000672,Telefonat,2024-05-13,09:45,1637.0,False,3,False
COMM-0005795,VD-000480,VD-000849,Brief,2023-05-20,20:35,3248.0,True,4,True
COMM-0005796,VD-000417,VD-000358,Telegram,2025-09-29,04:15,1867.0,False,10,True
COMM-0005797,VD-000437,VD-000115,Telegram,2025-07-06,20:27,3026.0,True,4,True
COMM-0005798,VD-000024,VD-000287,E-Mail,2024-10-24,08:44,2615.0,False,9,True
COMM-0005799,VD-000072,VD-000549,SMS,2024-12-13,10:39,1069.0,False,10,False
COMM-0005800,VD-000617,VD-000803,WhatsApp,2024-01-17,09:38,1686.0,False,9,False
COMM-0005801,VD-000069,VD-000860,Telegram,2023-03-26,02:12,,True,7,True
COMM-0005802,VD-000422,VD-000963,Persönlicher Kontakt,2023-12-17,11:59,2258.0,True,8,False
COMM-0005803,VD-000059,VD-000442,E-Mail,2023-08-07,16:52,1187.0,False,6,False
COMM-0005804,VD-000281,VD-000215,E-Mail,2023-04-14,11:49,536.0,False,1,True
COMM-0005805,VD-000771,VD-000202,Signal,2024-02-02,04:14,709.0,True,1,False
COMM-0005806,VD-000381,VD-000933,WhatsApp,2025-09-15,22:22,1055.0,False,3,True
COMM-0005807,VD-000876,VD-000244,SMS,2024-03-03,21:54,51.0,True,7,False
COMM-0005808,VD-000607,VD-000783,Persönlicher Kontakt,2025-05-31,18:23,1681.0,False,10,False
COMM-0005809,VD-000665,VD-000017,E-Mail,2023-07-01,11:07,11.0,False,7,True
COMM-0005810,VD-000363,VD-000959,Telegram,2023-09-30,23:42,2408.0,True,3,False
COMM-0005811,VD-000375,VD-000799,Signal,2024-07-20,02:48,,True,9,False
COMM-0005812,VD-000500,VD-000215,E-Mail,2025-01-25,18:26,,False,2,True
COMM-0005813,VD-000387,VD-000798,SMS,2025-06-08,04:04,,True,10,False
COMM-0005814,VD-000428,VD-000835,WhatsApp,2025-08-09,04:13,2958.0,False,10,False
COMM-0005815,VD-000665,VD-000557,Brief,2023-04-03,19:56,1855.0,False,8,False
COMM-0005816,VD-000636,VD-000425,SMS,2023-01-22,07:56,1677.0,True,9,True
COMM-0005817,VD-000780,VD-000446,Persönlicher Kontakt,2023-11-22,18:39,1439.0,False,5,False
COMM-0005818,VD-000137,VD-000194,Social Media,2023-03-10,13:44,1909.0,True,3,True
COMM-0005819,VD-000330,VD-000779,Social Media,2024-08-18,12:12,3516.0,False,5,True
COMM-0005820,VD-000359,VD-000533,Persönlicher Kontakt,2025-02-08,13:29,1836.0,False,5,False
COMM-0005821,VD-000373,VD-000729,Brief,2024-11-16,13:42,1371.0,True,6,True
COMM-0005822,VD-000127,VD-000218,E-Mail,2025-06-06,09:40,3154.0,True,9,False
COMM-0005823,VD-000365,VD-000980,Telefonat,2024-05-14,01:43,1139.0,False,4,False
COMM-0005824,VD-000501,VD-000289,Persönlicher Kontakt,2023-09-05,01:38,1634.0,False,4,True
COMM-0005825,VD-000354,VD-000040,WhatsApp,2024-01-02,11:58,2204.0,False,7,True
COMM-0005826,VD-000081,VD-000056,SMS,2024-06-03,09:48,892.0,True,3,True
COMM-0005827,VD-000726,VD-000523,E-Mail,2023-07-15,13:46,,True,7,True
COMM-0005828,VD-000790,VD-000423,Signal,2024-05-10,17:37,202.0,False,4,False
COMM-0005829,VD-000387,VD-000453,SMS,2024-04-05,16:57,445.0,True,1,True
COMM-0005830,VD-000963,VD-000816,Signal,2023-08-29,22:55,2095.0,False,9,False
COMM-0005831,VD-000470,VD-000814,Persönlicher Kontakt,2025-09-26,05:55,1634.0,True,7,False
COMM-0005832,VD-000660,VD-000568,Persönlicher Kontakt,2025-07-28,02:50,2799.0,True,6,False
COMM-0005833,VD-000235,VD-000723,E-Mail,2025-02-19,19:12,,False,9,False
COMM-0005834,VD-000823,VD-000862,Persönlicher Kontakt,2025-08-28,01:31,2560.0,True,8,False
COMM-0005835,VD-000580,VD-000482,Telegram,2025-01-27,12:32,,True,7,True
COMM-0005836,VD-000357,VD-000010,SMS,2025-10-28,00:51,,True,5,False
COMM-0005837,VD-000076,VD-000272,SMS,2024-08-12,16:36,,False,9,True
COMM-0005838,VD-000570,VD-000864,Telegram,2024-03-02,01:58,390.0,True,4,False
COMM-0005839,VD-000125,VD-000956,Brief,2025-06-14,02:22,,False,4,False
COMM-0005840,VD-000369,VD-000145,E-Mail,2023-11-15,03:00,3076.0,True,8,False
COMM-0005841,VD-000173,VD-000020,Persönlicher Kontakt,2024-02-21,14:02,2863.0,True,5,True
COMM-0005842,VD-000374,VD-000132,Brief,2023-02-07,01:41,2168.0,False,9,False
COMM-0005843,VD-000814,VD-000200,WhatsApp,2024-10-10,08:24,1880.0,False,1,False
COMM-0005844,VD-000578,VD-000803,Social Media,2025-07-05,00:39,907.0,False,9,True
COMM-0005845,VD-000675,VD-000702,Brief,2023-01-23,07:01,,False,7,False
COMM-0005846,VD-000301,VD-000382,Social Media,2025-07-27,00:40,1009.0,False,6,False
COMM-0005847,VD-000468,VD-000221,E-Mail,2024-04-12,14:59,1862.0,False,7,True
COMM-0005848,VD-000041,VD-000944,Telefonat,2024-01-04,06:10,,False,5,False
COMM-0005849,VD-000544,VD-000627,Signal,2025-08-09,01:03,,True,4,True
COMM-0005850,VD-000335,VD-000303,SMS,2024-06-07,13:18,3120.0,False,7,False
COMM-0005851,VD-000443,VD-000007,SMS,2024-01-21,06:23,3396.0,True,7,True
COMM-0005852,VD-000420,VD-000899,Telefonat,2023-04-23,08:04,3286.0,True,3,False
COMM-0005853,VD-000243,VD-000379,Telefonat,2023-06-06,10:25,512.0,True,10,True
COMM-0005854,VD-000396,VD-000005,Social Media,2024-05-08,02:55,3279.0,True,7,True
COMM-0005855,VD-000227,VD-000647,Telefonat,2025-08-30,02:25,3117.0,False,4,True
COMM-0005856,VD-000827,VD-000376,WhatsApp,2023-09-20,00:23,604.0,False,1,False
COMM-0005857,VD-000054,VD-000292,Brief,2024-08-06,06:30,318.0,False,7,True
COMM-0005858,VD-000817,VD-000800,Persönlicher Kontakt,2024-05-18,09:33,504.0,True,9,True
COMM-0005859,VD-000040,VD-000350,Social Media,2024-05-05,00:09,,True,4,False
COMM-0005860,VD-000017,VD-000199,Signal,2025-02-22,13:32,1516.0,False,10,True
COMM-0005861,VD-000228,VD-000611,E-Mail,2024-11-29,07:13,1976.0,True,7,False
COMM-0005862,VD-000685,VD-000479,Signal,2024-02-23,02:14,526.0,True,1,True
COMM-0005863,VD-000636,VD-000330,WhatsApp,2024-05-16,23:41,2780.0,False,9,False
COMM-0005864,VD-000713,VD-000176,Telefonat,2024-09-04,05:44,2223.0,False,3,True
COMM-0005865,VD-000263,VD-000699,Social Media,2024-03-07,04:47,1216.0,True,7,False
COMM-0005866,VD-000314,VD-000248,Persönlicher Kontakt,2024-05-27,00:02,595.0,True,8,True
COMM-0005867,VD-000712,VD-001000,WhatsApp,2024-02-07,03:01,,True,6,False
COMM-0005868,VD-000905,VD-000089,Brief,2025-10-27,23:46,1195.0,False,4,True
COMM-0005869,VD-000746,VD-000206,Persönlicher Kontakt,2024-02-01,06:56,,False,3,True
COMM-0005870,VD-000864,VD-000844,Telegram,2024-02-23,19:38,,False,3,False
COMM-0005871,VD-000601,VD-000734,Signal,2025-02-20,15:40,1431.0,True,10,False
COMM-0005872,VD-000740,VD-000392,Persönlicher Kontakt,2023-12-24,19:09,,True,9,True
COMM-0005873,VD-000082,VD-000002,WhatsApp,2023-09-10,03:40,1452.0,False,1,True
COMM-0005874,VD-000229,VD-000484,Social Media,2023-03-24,05:01,2835.0,False,4,True
COMM-0005875,VD-000382,VD-000593,Telefonat,2023-10-22,16:56,2176.0,True,1,False
COMM-0005876,VD-000254,VD-000765,Persönlicher Kontakt,2025-04-27,13:15,,False,9,True
COMM-0005877,VD-000233,VD-000298,E-Mail,2025-08-16,21:05,,True,1,True
COMM-0005878,VD-000104,VD-000340,Telefonat,2025-09-24,14:18,,True,4,True
COMM-0005879,VD-000730,VD-000462,E-Mail,2023-02-25,14:08,1873.0,True,10,False
COMM-0005880,VD-000252,VD-000109,Persönlicher Kontakt,2023-11-25,23:28,429.0,True,7,True
COMM-0005881,VD-000674,VD-000555,Persönlicher Kontakt,2025-07-15,21:41,1698.0,True,4,False
COMM-0005882,VD-000657,VD-000182,SMS,2024-11-08,04:17,,False,10,True
COMM-0005883,VD-000744,VD-000286,Brief,2024-05-01,16:19,1925.0,True,9,False
COMM-0005884,VD-000210,VD-000569,Brief,2023-12-11,17:20,,False,8,True
COMM-0005885,VD-000533,VD-000255,Telefonat,2025-10-07,18:26,,False,4,False
COMM-0005886,VD-000079,VD-000442,Persönlicher Kontakt,2024-09-27,00:54,2363.0,True,9,True
COMM-0005887,VD-000764,VD-000079,SMS,2024-06-23,18:34,,False,3,False
COMM-0005888,VD-000236,VD-000278,Social Media,2023-04-02,07:36,,True,5,True
COMM-0005889,VD-000813,VD-000022,Telegram,2025-06-23,00:42,2303.0,False,3,False
COMM-0005890,VD-000708,VD-000546,Telefonat,2025-10-02,09:43,1128.0,True,1,True
COMM-0005891,VD-000996,VD-000638,Persönlicher Kontakt,2023-09-20,02:40,837.0,False,4,True
COMM-0005892,VD-000793,VD-000838,Telegram,2024-08-17,15:50,,True,10,False
COMM-0005893,VD-000192,VD-000484,Social Media,2024-10-11,05:48,1326.0,True,1,True
COMM-0005894,VD-000413,VD-000713,Signal,2025-10-12,07:53,1060.0,True,7,True
COMM-0005895,VD-000359,VD-000599,WhatsApp,2024-03-17,02:43,2947.0,False,6,True
COMM-0005896,VD-000715,VD-000089,SMS,2023-11-22,09:28,2515.0,False,3,True
COMM-0005897,VD-000452,VD-000361,Brief,2024-01-23,10:46,599.0,True,9,True
COMM-0005898,VD-000171,VD-000522,Social Media,2024-12-10,20:34,3523.0,True,2,True
COMM-0005899,VD-000730,VD-000945,WhatsApp,2024-05-21,10:36,,False,10,True
COMM-0005900,VD-000495,VD-000778,Telegram,2024-03-30,07:43,,False,7,True
COMM-0005901,VD-000754,VD-000893,Social Media,2024-03-29,21:27,170.0,False,10,False
COMM-0005902,VD-000879,VD-000155,Social Media,2024-07-20,22:53,1154.0,True,5,True
COMM-0005903,VD-000479,VD-000524,Telefonat,2023-05-23,21:08,,True,9,False
COMM-0005904,VD-000490,VD-000737,Telegram,2025-11-05,12:03,1424.0,False,8,True
COMM-0005905,VD-000177,VD-000714,Brief,2025-07-03,20:21,,True,3,False
COMM-0005906,VD-000735,VD-000694,WhatsApp,2024-07-12,00:52,2311.0,True,2,False
COMM-0005907,VD-000005,VD-000631,Telegram,2024-07-15,00:32,2801.0,False,9,True
COMM-0005908,VD-000616,VD-000076,WhatsApp,2024-07-25,10:37,,False,6,False
COMM-0005909,VD-000127,VD-000653,Signal,2024-09-15,02:48,,False,4,False
COMM-0005910,VD-000366,VD-000449,WhatsApp,2024-06-13,20:49,,True,2,True
COMM-0005911,VD-000286,VD-000195,Brief,2024-05-01,15:21,287.0,False,6,False
COMM-0005912,VD-000845,VD-000139,WhatsApp,2025-06-28,07:40,2395.0,False,7,False
COMM-0005913,VD-000020,VD-000483,Telefonat,2024-03-21,13:04,,False,1,True
COMM-0005914,VD-000217,VD-000988,SMS,2025-08-05,23:17,1813.0,False,5,True
COMM-0005915,VD-000539,VD-000181,Persönlicher Kontakt,2023-06-19,10:23,2997.0,True,10,False
COMM-0005916,VD-000405,VD-000961,SMS,2024-08-17,18:50,362.0,True,2,False
COMM-0005917,VD-000984,VD-000207,Telefonat,2024-12-03,03:27,,True,4,False
COMM-0005918,VD-000936,VD-000020,Brief,2023-08-21,10:00,1609.0,True,5,False
COMM-0005919,VD-000705,VD-000397,SMS,2025-11-10,05:33,2403.0,True,9,False
COMM-0005920,VD-000131,VD-000263,Social Media,2023-06-07,07:49,,False,10,True
COMM-0005921,VD-000949,VD-000033,Signal,2024-02-10,22:47,,True,6,False
COMM-0005922,VD-000004,VD-000659,Social Media,2024-12-28,10:03,2313.0,False,5,False
COMM-0005923,VD-000319,VD-000568,Persönlicher Kontakt,2025-01-09,16:43,,False,9,True
COMM-0005924,VD-000274,VD-000492,SMS,2025-10-06,12:17,2656.0,False,7,False
COMM-0005925,VD-000644,VD-000228,Telefonat,2025-06-11,21:05,,True,9,True
COMM-0005926,VD-000162,VD-000362,Telegram,2023-05-24,11:25,2336.0,True,9,False
COMM-0005927,VD-000339,VD-000882,Brief,2024-09-04,01:40,411.0,False,3,False
COMM-0005928,VD-000280,VD-000638,E-Mail,2024-10-11,21:15,362.0,True,6,False
COMM-0005929,VD-000907,VD-000379,Brief,2024-11-24,20:53,1292.0,False,9,False
COMM-0005930,VD-000263,VD-000466,E-Mail,2024-08-31,00:30,2323.0,False,1,False
COMM-0005931,VD-000155,VD-000704,SMS,2025-03-14,10:26,742.0,True,6,False
COMM-0005932,VD-000454,VD-000808,Social Media,2025-02-06,09:33,1600.0,True,3,False
COMM-0005933,VD-000843,VD-000789,Telefonat,2024-08-18,20:09,25.0,True,7,False
COMM-0005934,VD-000601,VD-000616,SMS,2023-09-15,19:18,,False,9,False
COMM-0005935,VD-000219,VD-000055,SMS,2023-11-11,15:13,1393.0,True,2,False
COMM-0005936,VD-000713,VD-000979,SMS,2025-03-26,22:46,2178.0,True,1,False
COMM-0005937,VD-000456,VD-000472,Social Media,2025-07-18,06:40,680.0,False,1,True
COMM-0005938,VD-000354,VD-000306,Persönlicher Kontakt,2025-03-27,02:44,973.0,False,4,False
COMM-0005939,VD-000423,VD-000774,Brief,2025-05-15,06:23,2507.0,False,2,False
COMM-0005940,VD-000143,VD-000436,Persönlicher Kontakt,2025-06-03,04:15,1330.0,True,6,True
COMM-0005941,VD-000861,VD-000979,Telegram,2025-06-06,20:51,58.0,True,4,True
COMM-0005942,VD-000849,VD-000076,Signal,2025-09-15,08:23,2680.0,True,7,False
COMM-0005943,VD-000462,VD-000471,Brief,2023-03-10,16:43,,False,3,True
COMM-0005944,VD-000503,VD-000319,Brief,2024-02-01,10:10,3118.0,False,3,False
COMM-0005945,VD-000237,VD-000796,Telegram,2025-04-04,06:35,,False,3,False
COMM-0005946,VD-000410,VD-000358,E-Mail,2024-11-07,20:09,1858.0,True,3,False
COMM-0005947,VD-000712,VD-000638,E-Mail,2025-04-04,06:51,2087.0,False,3,False
COMM-0005948,VD-000520,VD-000676,Signal,2025-09-21,18:03,,True,6,True
COMM-0005949,VD-000062,VD-000480,E-Mail,2025-02-27,12:11,,False,8,True
COMM-0005950,VD-000132,VD-000747,Telefonat,2023-03-20,20:07,,True,5,True
COMM-0005951,VD-000722,VD-000704,Telefonat,2025-04-07,20:26,3074.0,True,10,False
COMM-0005952,VD-000508,VD-000359,E-Mail,2023-06-10,13:59,814.0,False,7,True
COMM-0005953,VD-000211,VD-000867,Brief,2025-07-02,00:47,1361.0,True,9,False
COMM-0005954,VD-000458,VD-000457,Social Media,2024-11-22,02:14,3031.0,True,3,True
COMM-0005955,VD-000570,VD-000716,Social Media,2023-03-18,00:46,3073.0,False,5,True
COMM-0005956,VD-000956,VD-000135,WhatsApp,2023-11-13,10:05,,True,2,True
COMM-0005957,VD-000843,VD-000934,WhatsApp,2025-10-20,00:05,2258.0,False,2,True
COMM-0005958,VD-000977,VD-000642,Signal,2023-11-11,12:42,1719.0,False,5,False
COMM-0005959,VD-000775,VD-000073,Brief,2023-07-29,07:39,3309.0,False,3,False
COMM-0005960,VD-000518,VD-000003,Signal,2025-03-24,01:24,1414.0,False,1,False
COMM-0005961,VD-000149,VD-000441,SMS,2023-06-14,05:10,3223.0,True,6,True
COMM-0005962,VD-000367,VD-000941,Brief,2024-10-09,15:39,3478.0,True,8,True
COMM-0005963,VD-000604,VD-000041,Brief,2024-05-25,00:08,2785.0,False,8,False
COMM-0005964,VD-000738,VD-000123,Social Media,2024-07-20,02:26,,False,2,False
COMM-0005965,VD-000878,VD-000117,E-Mail,2024-01-11,16:23,2944.0,False,2,False
COMM-0005966,VD-000633,VD-000571,Telefonat,2025-03-22,07:51,,True,2,True
COMM-0005967,VD-000550,VD-000729,WhatsApp,2024-01-30,01:13,599.0,False,7,False
COMM-0005968,VD-000877,VD-000756,Social Media,2025-08-14,16:07,2431.0,True,2,False
COMM-0005969,VD-000417,VD-000956,Telegram,2023-02-12,10:22,2086.0,True,3,False
COMM-0005970,VD-000237,VD-000713,Telegram,2025-10-23,13:59,,True,5,True
COMM-0005971,VD-000955,VD-000264,SMS,2024-06-20,22:39,2625.0,False,8,True
COMM-0005972,VD-000130,VD-000448,SMS,2024-04-13,16:41,2687.0,False,6,True
COMM-0005973,VD-000985,VD-000120,Telefonat,2024-12-31,08:02,3519.0,True,7,True
COMM-0005974,VD-000084,VD-000769,E-Mail,2025-11-02,13:33,,False,5,True
COMM-0005975,VD-000082,VD-000570,Signal,2025-08-07,08:25,,True,10,False
COMM-0005976,VD-000572,VD-000356,E-Mail,2024-05-23,04:47,,False,4,True
COMM-0005977,VD-000635,VD-000387,Telegram,2023-06-14,17:58,3356.0,True,2,False
COMM-0005978,VD-000586,VD-000888,Social Media,2024-12-10,08:14,1927.0,True,7,True
COMM-0005979,VD-000979,VD-000956,WhatsApp,2023-10-13,01:42,,True,4,True
COMM-0005980,VD-000050,VD-000549,Social Media,2024-03-01,03:47,330.0,True,3,False
COMM-0005981,VD-000309,VD-000996,Brief,2024-05-21,02:02,1700.0,False,6,True
COMM-0005982,VD-000823,VD-000768,Telefonat,2024-06-18,01:03,910.0,False,1,False
COMM-0005983,VD-000967,VD-000904,WhatsApp,2024-11-22,12:49,,False,3,True
COMM-0005984,VD-000058,VD-000731,SMS,2024-03-23,17:40,2497.0,False,1,False
COMM-0005985,VD-000562,VD-000422,Telefonat,2025-09-23,05:45,2069.0,False,10,True
COMM-0005986,VD-000814,VD-000940,Social Media,2024-08-05,08:50,,False,1,True
COMM-0005987,VD-000977,VD-000949,Telegram,2025-07-08,00:28,309.0,True,2,True
COMM-0005988,VD-000637,VD-000136,SMS,2024-07-25,01:15,1931.0,True,1,False
COMM-0005989,VD-000817,VD-000384,Persönlicher Kontakt,2025-01-06,06:56,991.0,False,2,True
COMM-0005990,VD-000382,VD-000550,E-Mail,2023-07-27,02:07,2371.0,False,5,True
COMM-0005991,VD-000151,VD-000923,Telefonat,2023-02-23,16:15,1960.0,False,5,True
COMM-0005992,VD-001000,VD-000572,SMS,2023-06-29,15:23,1412.0,True,1,True
COMM-0005993,VD-000884,VD-000995,Brief,2023-07-10,22:40,966.0,False,8,False
COMM-0005994,VD-000071,VD-000705,Telegram,2024-02-06,05:34,1889.0,False,9,False
COMM-0005995,VD-000554,VD-000227,Telefonat,2025-01-22,18:10,,True,3,True
COMM-0005996,VD-000195,VD-000746,Telegram,2024-04-21,02:58,,True,5,False
COMM-0005997,VD-000399,VD-000752,Signal,2025-02-06,02:24,,True,3,False
COMM-0005998,VD-000178,VD-000100,E-Mail,2023-07-05,20:31,1812.0,False,5,True
COMM-0005999,VD-000592,VD-000037,Telegram,2024-02-03,21:18,,True,1,False
COMM-0006000,VD-000195,VD-000901,SMS,2024-12-03,23:34,2182.0,False,6,False
COMM-0006001,VD-000831,VD-000598,Persönlicher Kontakt,2023-03-05,22:17,3003.0,False,5,False
COMM-0006002,VD-000493,VD-000220,SMS,2023-12-21,16:29,3211.0,True,3,True
COMM-0006003,VD-000509,VD-000025,Brief,2024-01-29,09:16,3534.0,False,3,False
COMM-0006004,VD-000979,VD-000123,Signal,2024-12-26,08:42,2197.0,True,4,False
COMM-0006005,VD-000264,VD-000261,Social Media,2024-03-04,11:27,,False,7,True
COMM-0006006,VD-000378,VD-000880,Telefonat,2023-09-11,21:44,1012.0,True,9,True
COMM-0006007,VD-000118,VD-000380,Signal,2025-09-14,17:51,1795.0,False,8,False
COMM-0006008,VD-000235,VD-000664,SMS,2024-05-31,11:37,2622.0,False,8,False
COMM-0006009,VD-000895,VD-000844,SMS,2023-04-22,00:12,709.0,True,1,True
COMM-0006010,VD-000339,VD-000027,Brief,2025-04-21,01:22,2083.0,True,6,False
COMM-0006011,VD-000663,VD-000316,WhatsApp,2025-04-23,02:06,214.0,False,3,True
